the_geom,STREET,ST_NAME,ONEWAY_DIR,F_STREET,T_STREET,DISPLAYROU,MI_CTRLINE,BR_ONEWAY,BR_OW_DIR,CONTRAFLOW,DISPLAYROU_CLEAN,length_miles,CArea,geometry,weight,weighted_miles,PROTECTED_MI,BUFFERED_MI,BIKE_MI,SHARED_MI,NEIGHBORHOOD_MI
"MULTILINESTRING ((-87.64901186784496 41.93271877210917, -87.6490119284855 41.932719979816625, -87.64902743161662 41.93315033845325, -87.649029932614 41.93322227912492, -87.64904373815772 41.93362241424794, -87.64905184820192 41.93385725758155, -87.6490631713844 41.93413882749841, -87.64907681355048 41.934543899904035, -87.6490787416777 41.93460074487278, -87.64909261770038 41.93504588432392, -87.64910750774226 41.935457990292115, -87.64911195984841 41.93558125969407, -87.64911936708853 41.935785665729334, -87.64912456993082 41.9359694491184, -87.64912669215609 41.93602190430952, -87.6491408929276 41.936378160301395))",HALSTED ST,HALSTED,-,W DIVERSEY PKWY,W WELLINGTON AVE,BUFFERED,0.252651679418,,,,BUFFERED,0.25247288177881994,Lake View,"LINESTRING (446193.6687743608 4642509.895802011, 446193.6687546384 4642509.896461272, 446192.74517877767 4642557.688191006, 446192.59830081253 4642565.67721351, 446191.7900818125 4642610.112215645, 446191.31512172794 4642636.191572109, 446190.6130635818 4642667.460921888, 446189.82257897785 4642712.444007396, 446189.7105150098 4642718.756621244, 446188.934343723 4642768.188436056, 446188.0463581847 4642813.95323736, 446187.7808972911 4642827.6424336685, 446187.33866187406 4642850.341954376, 446187.0618411787 4642870.750393085, 446186.93000427744 4642876.575740492, 446186.05224988493 4642916.139184151)",5,1.2623644088940997,0.0,0.25247288177881994,0.0,0.0,0.0
"MULTILINESTRING ((-87.64901186784496 41.93271877210917, -87.6490119284855 41.932719979816625, -87.64902743161662 41.93315033845325, -87.649029932614 41.93322227912492, -87.64904373815772 41.93362241424794, -87.64905184820192 41.93385725758155, -87.6490631713844 41.93413882749841, -87.64907681355048 41.934543899904035, -87.6490787416777 41.93460074487278, -87.64909261770038 41.93504588432392, -87.64910750774226 41.935457990292115, -87.64911195984841 41.93558125969407, -87.64911936708853 41.935785665729334, -87.64912456993082 41.9359694491184, -87.64912669215609 41.93602190430952, -87.6491408929276 41.936378160301395))",HALSTED ST,HALSTED,-,W DIVERSEY PKWY,W WELLINGTON AVE,BUFFERED,0.252651679418,,,,BUFFERED,6.146355391488642e-05,Lincoln Park,"LINESTRING (446193.6727670145 4642509.76233348, 446193.6698093063 4642509.861205283)",5,0.00030731776957443205,0.0,6.146355391488642e-05,0.0,0.0,0.0
"MULTILINESTRING ((-87.6956339050333 41.85738825313131, -87.69562809591551 41.857197028060405, -87.69562112344988 41.857008349002335, -87.69561637352021 41.856884227134266, -87.6956092916501 41.856702929389385, -87.6956018729506 41.85649638318349, -87.69559410567265 41.85628431861799, -87.69558813803869 41.85611282459932, -87.6955819566559 41.85592211871725, -87.69557300593421 41.85566287395551, -87.69556875154635 41.855551680168915, -87.69556071295428 41.85534112393976, -87.6955605419288 41.85533615578363, -87.69555782729206 41.85525095901559, -87.69555646314977 41.8552072900823, -87.69555600158291 41.85519095885182, -87.6955509919422 41.855019058661, -87.69554517547606 41.85480642865043, -87.69554050132261 41.8546747055349, -87.69553325513344 41.85446925773231, -87.69553060977317 41.85432182133732, -87.69553041627984 41.85431172108496, -87.69552957361056 41.85426720421347, -87.6955286617001 41.85421862639793, -87.6955284241967 41.85420556196282, -87.69551516059857 41.85405900025271, -87.69551217036768 41.853909311067305, -87.6955121752694 41.853908817705026, -87.69550650743967 41.853736638313535, -87.69549945373625 41.853522985792914, -87.69549288065775 41.85333853504998, -87.69548845097762 41.85317119377299, -87.69548155736895 41.8529562249136, -87.69547663967201 41.85281206842441, -87.69546889372916 41.85258677685251, -87.69546227226539 41.85240721108703, -87.69546053290861 41.85236798595607, -87.69545404399204 41.85222307974031, -87.69544867433015 41.852039459454154, -87.69544563641254 41.851901982244655, -87.69544563695821 41.85190192732657, -87.69544059821779 41.85167761142265, -87.69543809339457 41.85156392971233, -87.69543558953059 41.85144651607025, -87.69543441293327 41.85139137773855, -87.69543174520746 41.851253491111265, -87.69542822948125 41.85109757033792, -87.69542435851308 41.85098467693433, -87.69541741356412 41.85078230444998, -87.695411896174 41.85060993402347, -87.69540889846375 41.850471935702096, -87.69540457146283 41.85026472037143, -87.69539825917191 41.850079886520824, -87.69539046927815 41.84985179541715, -87.69538415257898 41.84969698357993, -87.69538240702545 41.849625184761486, -87.69538113648422 41.84957199333961, -87.69537636687957 41.849357585350475, -87.69537130692626 41.8491724018886, -87.69536847857289 41.84906912003425, -87.69536098051795 41.848837489447156, -87.69535764871509 41.848714830232126, -87.69535450932786 41.848598620365586, -87.69534787565912 41.84838337906835, -87.69534461966165 41.84826412267447, -87.69533845009016 41.84803914129088, -87.69533343557029 41.84788260797053))",CALIFORNIA AVE,CALIFORNIA,-,W 24TH BLVD,W 18TH ST,BIKE,0.656247480976,,,,BIKE,0.14517248406647904,North Lawndale,"LINESTRING (442260.6407237849 4634176.297122355, 442260.950886901 4634155.062070348, 442261.35990558396 4634134.108912912, 442261.64251863013 4634120.324841218, 442262.0672644179 4634100.19113639, 442262.4972620187 4634077.253945303, 442262.9512343403 4634053.7038339, 442263.2923239522 4634034.659358639, 442263.6338790606 4634013.481705237, 442264.14366181666 4633984.692526486, 442264.3967888618 4633972.344157084, 442264.8746604884 4633948.961333363, 442264.8843882095 4633948.409619094, 442264.9740483086 4633942.705211234)",3,0.4355174521994371,0.0,0.0,0.14517248406647904,0.0,0.0
"MULTILINESTRING ((-87.6956339050333 41.85738825313131, -87.69562809591551 41.857197028060405, -87.69562112344988 41.857008349002335, -87.69561637352021 41.856884227134266, -87.6956092916501 41.856702929389385, -87.6956018729506 41.85649638318349, -87.69559410567265 41.85628431861799, -87.69558813803869 41.85611282459932, -87.6955819566559 41.85592211871725, -87.69557300593421 41.85566287395551, -87.69556875154635 41.855551680168915, -87.69556071295428 41.85534112393976, -87.6955605419288 41.85533615578363, -87.69555782729206 41.85525095901559, -87.69555646314977 41.8552072900823, -87.69555600158291 41.85519095885182, -87.6955509919422 41.855019058661, -87.69554517547606 41.85480642865043, -87.69554050132261 41.8546747055349, -87.69553325513344 41.85446925773231, -87.69553060977317 41.85432182133732, -87.69553041627984 41.85431172108496, -87.69552957361056 41.85426720421347, -87.6955286617001 41.85421862639793, -87.6955284241967 41.85420556196282, -87.69551516059857 41.85405900025271, -87.69551217036768 41.853909311067305, -87.6955121752694 41.853908817705026, -87.69550650743967 41.853736638313535, -87.69549945373625 41.853522985792914, -87.69549288065775 41.85333853504998, -87.69548845097762 41.85317119377299, -87.69548155736895 41.8529562249136, -87.69547663967201 41.85281206842441, -87.69546889372916 41.85258677685251, -87.69546227226539 41.85240721108703, -87.69546053290861 41.85236798595607, -87.69545404399204 41.85222307974031, -87.69544867433015 41.852039459454154, -87.69544563641254 41.851901982244655, -87.69544563695821 41.85190192732657, -87.69544059821779 41.85167761142265, -87.69543809339457 41.85156392971233, -87.69543558953059 41.85144651607025, -87.69543441293327 41.85139137773855, -87.69543174520746 41.851253491111265, -87.69542822948125 41.85109757033792, -87.69542435851308 41.85098467693433, -87.69541741356412 41.85078230444998, -87.695411896174 41.85060993402347, -87.69540889846375 41.850471935702096, -87.69540457146283 41.85026472037143, -87.69539825917191 41.850079886520824, -87.69539046927815 41.84985179541715, -87.69538415257898 41.84969698357993, -87.69538240702545 41.849625184761486, -87.69538113648422 41.84957199333961, -87.69537636687957 41.849357585350475, -87.69537130692626 41.8491724018886, -87.69536847857289 41.84906912003425, -87.69536098051795 41.848837489447156, -87.69535764871509 41.848714830232126, -87.69535450932786 41.848598620365586, -87.69534787565912 41.84838337906835, -87.69534461966165 41.84826412267447, -87.69533845009016 41.84803914129088, -87.69533343557029 41.84788260797053))",CALIFORNIA AVE,CALIFORNIA,-,W 24TH BLVD,W 18TH ST,BIKE,0.656247480976,,,,BIKE,0.5108329699200779,South Lawndale,"LINESTRING (442264.9740483086 4633942.705211234, 442265.0330928188 4633938.948655667, 442265.1070489776 4633934.0993095925, 442265.1306735471 4633932.285792403, 442265.39189884526 4633913.196869072, 442265.68346727995 4633889.5852961615, 442265.9529846907 4633874.95733774, 442266.3696958566 4633852.1422235845, 442266.45668265905 4633835.7710328335, 442266.46366036916 4633834.6495026145, 442266.4935719642 4633829.706364008, 442266.5255790395 4633824.312304698, 442266.5335441662 4633822.861640774, 442267.5027110328 4633806.580425049, 442267.6163046332 4633789.958883225, 442267.6154540669 4633789.90411002, 442267.9310849703 4633770.783749824, 442268.3244611167 4633747.057824425, 442268.70420658047 4633726.574406574, 442268.9214216068 4633707.992041767, 442269.30033705465 4633684.120077426, 442269.5789164059 4633668.111521177, 442270.0193087376 4633643.092886524, 442270.407481602 4633623.15180359, 442270.51659266226 4633618.795589389, 442270.92493339273 4633602.702738738, 442271.20555624925 4633582.312337882, 442271.33411522507 4633567.0466277655, 442271.33402054734 4633567.040530749, 442271.55058613257 4633542.132045659, 442271.65629267704 4633529.508635117, 442271.75856492645 4633516.470880716, 442271.8066565046 4633510.348252515, 442271.90412405174 4633495.037336643, 442272.05577085994 4633477.72357611, 442272.2755964636 4633465.186771691, 442272.6701451766 4633442.713318449, 442272.9731695925 4633423.571860265, 442273.09793796425 4633408.248323648, 442273.2708213794 4633385.238946365, 442273.6286347339 4633364.713180777, 442274.0702196202 4633339.383705824, 442274.45539891394 4633322.191188452, 442274.53575037676 4633314.218418331, 442274.59339926473 4633308.311888236, 442274.7965738661 4633284.503638958, 442275.0501289761 4633263.939902366, 442275.1920661813 4633252.470943136, 442275.60626530764 4633226.748691385, 442275.77257853834 4633213.1279874435, 442275.9287178848 4633200.223463866, 442276.28590496327 4633176.321446181, 442276.4489893633 4633163.078598738, 442276.7589001166 4633138.09548364, 442277.0344612779 4633120.712716488)",3,1.5324989097602337,0.0,0.0,0.5108329699200779,0.0,0.0
"MULTILINESTRING ((-87.61309385849745 41.77483096792223, -87.61277385632718 41.77483672778299, -87.612495361101 41.77484181352304, -87.61229955211257 41.77484538726493, -87.61189854759223 41.77485274941225, -87.61145867498769 41.774860881541706, -87.61130085475536 41.77486367667388, -87.61098433597921 41.77486928867624, -87.61067581060583 41.77487481233286, -87.6102350228777 41.774882687322105, -87.61005145986606 41.77488619655391, -87.6097617412242 41.77489169930137, -87.60945549462743 41.77489671362639, -87.60904474464402 41.774903428176536, -87.60885439460071 41.77490733208013, -87.60857046488603 41.774913142936946, -87.60826264141795 41.774918143233236, -87.6078358312532 41.774925108639636, -87.60766660978712 41.77492799154397, -87.6074382047971 41.77493190031896, -87.60706371154681 41.7749386721007, -87.60652842788767 41.774948349303784, -87.60646612809602 41.774949574895025, -87.60638860927318 41.77495114262695, -87.6060090175631 41.77495809749525, -87.60580897447285 41.77496004243694, -87.605808021634 41.77496006341362))",MARQUETTE RD,MARQUETTE,-,S MARQUETTE RD,S COTTAGE GROVE AVE,BIKE,0.376515547668,,,,BIKE,0.3763693518771611,Woodlawn,"LINESTRING (449046.3056125945 4624958.078337846, 449072.9053856744 4624958.528279688, 449096.05500054726 4624958.928043616, 449112.33140734385 4624959.208936398, 449145.66449543426 4624959.789115574, 449182.22848844784 4624960.431969403, 449195.34704650106 4624960.649054404, 449221.6571721742 4624961.085191483, 449247.3028963086 4624961.516334058, 449283.94271581434 4624962.130618946, 449299.20129433833 4624962.4119967185, 449323.28397187 4624962.852178022, 449348.73988920223 4624963.22847861, 449382.88235194515 4624963.732124355, 449398.70529601077 4624964.053538344, 449422.30708447454 4624964.531667255, 449447.89402673376 4624964.905835951, 449483.3714151176 4624965.428372587, 449497.4375640264 4624965.6490597, 449516.42322027805 4624965.948928254, 449547.5524171599 4624966.480998656, 449592.0470652603 4624967.241520936, 449597.2257184678 4624967.341077748, 449603.66948267247 4624967.469705968, 449635.22253310954 4624968.019497567, 449651.8494977361 4624968.118301037, 449651.9287039204 4624968.12007214)",3,1.1291080556314832,0.0,0.0,0.3763693518771611,0.0,0.0
"MULTILINESTRING ((-87.64416609812672 41.88316528838921, -87.64416617161531 41.88316528883022, -87.64436000125868 41.883164613379186, -87.644606539368 41.88316288160566, -87.64499984892714 41.88316189138127, -87.64521204632364 41.88316061151592, -87.64527543397378 41.883160250342, -87.64537312262321 41.88315965525824, -87.64558667775577 41.88315838193394, -87.64575708254738 41.883157344152096, -87.64582168153886 41.883156935008536, -87.6458507308417 41.88315680730227, -87.64594103721105 41.88315625037226, -87.64604621775267 41.88315561762904, -87.6462618669875 41.88315432857157, -87.6464120356664 41.88315341543786, -87.6464131367908 41.88315342202437, -87.64648761604143 41.88315293475393, -87.64657391912247 41.88315246232375, -87.646607742746 41.8831522531358, -87.64711942560498 41.88314982334425, -87.6474045430745 41.88314614806674))",WASHINGTON BLVD,WASHINGTON,E,N HALSTED ST,N DESPLAINES ST,BUFFERED,0.167031978066,Y,E,,BUFFERED,0.16696850006119734,Near West Side,"LINESTRING (446554.09561073926 4637004.91637687, 446554.0895137929 4637004.9164716005, 446538.0069977434 4637004.962210262, 446517.5504039782 4637004.92355165, 446484.9168697234 4637005.058798891, 446467.3098834351 4637005.0490448205, 446462.0503383539 4637005.048487505, 446453.94466006214 4637005.0433652615, 446436.2250271331 4637005.035261452, 446422.08575396467 4637005.02641277, 446416.7256637895 4637005.021319257, 446414.315349898 4637005.025278721, 446406.822206874 4637005.019836663, 446398.0948971342 4637005.015275482, 446380.2015018643 4637005.006872257, 446367.7413119328 4637004.9993273, 446367.64995765383 4637005.000746738, 446361.47004080215 4637004.99319538, 446354.3091184501 4637004.994688212, 446351.5026128554 4637004.9926067395, 446309.046485068 4637005.0428359145, 446285.3873391603 4637004.813199627)",5,0.8348425003059867,0.0,0.16696850006119734,0.0,0.0,0.0
"MULTILINESTRING ((-87.61696532389412 41.82264923298145, -87.61670202424973 41.82265159712218, -87.61607202881552 41.822657242794875, -87.61516108353521 41.822665409011805, -87.61417947098192 41.82267416908732, -87.61360176088827 41.82267933174242, -87.61289634811057 41.82268031609215, -87.6121408930913 41.82268136547013, -87.61172901265252 41.82268654508093, -87.61021893884134 41.822705561635246, -87.60980211067474 41.82271023680644, -87.60821078538306 41.82272808307592, -87.60692784409468 41.822734329306876, -87.60685533964552 41.822728574910336))",OAKWOOD BLVD,OAKWOOD,-,S DR MARTIN LUTHER KING JR DR,S COTTAGE GROVE AVE,BIKE,0.521985922417,,,,BIKE,0.5217835431132103,Grand Boulevard,"LINESTRING (448762.6551722678 4630269.434788877, 448784.52349331614 4630269.540286941, 448836.8476743576 4630269.791763076, 448912.50608960236 4630270.15637855, 448994.0337093428 4630270.545775936, 449042.01529149554 4630270.776169316, 449100.59896716505 4630270.467324051, 449163.3385835538 4630270.136569465, 449197.54839163367 4630270.468022443, 449322.97149642726 4630271.68758066, 449357.5917769877 4630271.960876549, 449489.7616045395 4630273.005545831, 449596.31171000906 4630272.945620138, 449602.32851798995 4630272.264200352)",3,1.5653506293396309,0.0,0.0,0.5217835431132103,0.0,0.0
"MULTILINESTRING ((-87.66296148876447 42.00251385977299, -87.66345702067014 42.00245327091287, -87.66386338198045 42.00244134898595, -87.66564394644472 42.00242060909222))",ALBION AVE,ALBION,E,N GLENWOOD AVE,N LAKEWOOD AVE,NEIGHBORHOOD,0.138460139369,Y,E,,NEIGHBORHOOD,0.13840808462448087,Rogers Park,"LINESTRING (445097.13709964266 4650267.891664551, 445056.04752024874 4650261.482379473, 445022.3844320436 4650260.4195445115, 444874.90899599495 4650259.261670221)",7,0.9688565923713661,0.0,0.0,0.0,0.0,0.13840808462448087
"MULTILINESTRING ((-87.64450715977276 41.768839807415404, -87.64450711048326 41.768837557125416, -87.64449655828524 41.76842250086713, -87.64448854787987 41.7681125117948, -87.64447975845884 41.767803286940406, -87.64447313557278 41.76758282516078, -87.64446559509223 41.76733178710972, -87.64445802299208 41.76701502180859, -87.64445320934925 41.76681397356646, -87.64444942075191 41.76664380384815, -87.64444624616098 41.76650201439866, -87.64444089930375 41.76627201011864, -87.6444374089761 41.766132195053245, -87.64443302892627 41.765962570986716, -87.64442516039445 41.76565307692708, -87.6444203770681 41.765462923155795, -87.64441296956146 41.76520274716907, -87.64440443857819 41.76490370405886, -87.6444008052098 41.76476366841445, -87.64439386531322 41.76449419179403, -87.64439211229947 41.76442502473772, -87.64438525315389 41.76415137722376, -87.64437665867746 41.763806915982734, -87.64436947437572 41.76351229983495, -87.644366458948 41.76338297042645, -87.64436258848944 41.763217109231746, -87.64435558866788 41.76294628704233, -87.64434321566674 41.762468540947786, -87.64433311728877 41.762076292136655, -87.64432484345916 41.761756751028784, -87.6443212658376 41.761563530531596, -87.64431891802309 41.761437004298834, -87.6443078174178 41.76103223621464, -87.64429682751454 41.76062735892147, -87.64428835157653 41.76029582373461, -87.64427799590408 41.7598900165198, -87.64427520607806 41.75975254913348))",HALSTED ST,HALSTED,-,W 74TH ST,W 69TH ST,BUFFERED,0.627281244067,,,,BUFFERED,0.6270426499268703,Englewood,"LINESTRING (446430.57663180254 4624311.997213291, 446430.5788564626 4624311.747343753, 446431.11062374257 4624265.659079719, 446431.518543273 4624231.237503253, 446431.9918572551 4624196.900290943, 446432.358941025 4624172.419363507, 446432.77686325024 4624144.54313059, 446433.1427433146 4624109.369502103, 446433.3756079769 4624087.04509554, 446433.54896010953 4624068.14962033, 446433.6948858625 4624052.405451091, 446433.94799298665 4624026.865866765, 446434.1218093095 4624011.340708176, 446434.3447861527 4623992.505447983, 446434.74138807366 4623958.138933901, 446434.98081619194 4623937.024111464, 446435.3801310913 4623908.133431735, 446435.8405098402 4623874.926827506, 446436.0260484893 4623859.377093848, 446436.3787748116 4623829.454105252, 446436.46696145437 4623821.773734953, 446436.8095140037 4623791.387724653, 446437.2374233259 4623753.138535649, 446437.58957841055 4623720.42428215, 446437.7326714393 4623706.063597739, 446437.91645697306 4623687.646437242, 446438.2730794712 4623657.57402774, 446438.90426771593 4623604.524536267, 446439.41749585903 4623560.968805263, 446439.8395326397 4623525.486588851, 446439.9762450767 4623504.0320485225, 446440.0661924012 4623489.983007461, 446440.6523547212 4623445.036707879, 446441.2292380876 4623400.078355572, 446441.6581403116 4623363.2643797975, 446442.1815530745 4623318.203183759, 446442.2991622946 4623302.939130109)",5,3.1352132496343517,0.0,0.6270426499268703,0.0,0.0,0.0
"MULTILINESTRING ((-87.65672981944904 41.98733117159721, -87.65673331244014 41.98741818331804, -87.6567498710393 41.9879628933463, -87.65676671385765 41.98851907602602, -87.65678114410841 41.98899050413337, -87.65678607865972 41.9891497240078, -87.65679629149945 41.98948095307006, -87.65681034374923 41.989935912844835, -87.65681446126861 41.99008203806854, -87.65681449083228 41.99008277920932, -87.6568168871281 41.99016909837672, -87.65683368201996 41.99071940774233, -87.65683883995442 41.99089926520437, -87.65684191114408 41.9910018616878, -87.65685428883005 41.991413508603436, -87.65686649026907 41.99181058271269, -87.65687702099318 41.99214661581608, -87.65688276627417 41.99233701407982, -87.65688536030933 41.99242552936645, -87.65690105600196 41.99294432881559, -87.65691821439499 41.99351250516561, -87.65693469677687 41.99401950951265, -87.6569483775682 41.99445418784906, -87.65695309339874 41.99459252238253, -87.65695308904243 41.994592933804554, -87.65695589728143 41.994675139052234, -87.65696900013987 41.995150400496925, -87.65698128020838 41.99555406066637, -87.65699091971095 41.995859683486024, -87.65700394460961 41.99626255210708, -87.65700872740017 41.9964084884162))",KENMORE AVE,KENMORE,N,W ARDMORE AVE,W ROSEMONT AVE,NEIGHBORHOOD,0.626668541333,Y,N,,NEIGHBORHOOD,0.6264319587928551,Edgewater,"LINESTRING (445600.2842439327 4648578.187606866, 445600.068984145 4648587.850683814, 445599.16113534896 4648648.340027013, 445598.2395405313 4648710.103358486, 445597.4456471253 4648762.454912512, 445597.1724794739 4648780.136137793, 445596.6085693393 4648816.91879843, 445595.83200653904 4648867.4416517615, 445595.61537846754 4648883.66846929, 445595.61356078857 4648883.750776517, 445595.48857757077 4648893.336267853, 445594.5660678937 4648954.4474827945, 445594.2919985516 4648974.420235703, 445594.1249819906 4648985.813418809, 445593.4503024347 4649031.526218548, 445592.7778265129 4649075.620898689, 445592.191762363 4649112.93716929, 445591.8780453592 4649134.080640319, 445591.73857203947 4649143.910095189, 445590.88038777455 4649201.522106642, 445589.94313431816 4649264.617345866, 445589.00979878573 4649320.920264066, 445588.246925463 4649369.191084616, 445587.97416735673 4649384.553298947, 445587.9748786155 4649384.598976173, 445587.8123079411 4649393.727970526, 445587.1318996364 4649446.504353412, 445586.4586645274 4649491.33036079, 445585.92063113605 4649525.269650297, 445585.1850601514 4649570.00825151, 445584.91325734585 4649586.214535305)",7,4.3850237115499855,0.0,0.0,0.0,0.0,0.6264319587928551
"MULTILINESTRING ((-87.54790652782235 41.744705569325006, -87.54735647873112 41.74471102849746, -87.5472905476684 41.7447117578346, -87.54668540976053 41.744718373815935, -87.5460752864754 41.744725062294265, -87.54595449244754 41.74472637562154, -87.54547634415772 41.744734266876215, -87.54486687628423 41.74474435678871, -87.54478309161986 41.74474573017358, -87.54426838847849 41.744752349908964, -87.54388602655305 41.744757270179754, -87.54365200621307 41.74476137028486, -87.54350184643158 41.744763988201925, -87.543044630816 41.74476803454144, -87.54274261901227 41.74477067651755, -87.54267526111477 41.74477128354398, -87.54245503729183 41.7447739122258, -87.54217097159825 41.74477728036843, -87.54195159197509 41.74477988598697, -87.54192273089991 41.74477867159004, -87.54189667196323 41.74477316826867))",83RD ST,83RD,-,S SOUTH SHORE DR,S GREEN BAY AVE,BIKE,0.310735699986,,,,BIKE,0.31061049146794273,South Chicago,"LINESTRING (454442.6852045575 4621576.843422444, 454488.42468516156 4621577.158462061, 454493.90725286416 4621577.204568095, 454544.2280785247 4621577.619267497, 454594.9634696578 4621578.039739126, 454605.0082047459 4621578.121820328, 454644.7709428711 4621578.745812699, 454695.45420476806 4621579.544984666, 454702.42171465815 4621579.653356005, 454745.22300500463 4621580.11749472, 454777.01916155615 4621580.462749058, 454796.4804046956 4621580.79500109, 454808.9677533595 4621581.006784222, 454846.9872340141 4621581.216013739, 454872.10081367166 4621581.350908847, 454877.70192453486 4621581.382981153, 454896.0149717207 4621581.559374387, 454919.6368687148 4621581.784465273, 454937.87970252964 4621581.95884731, 454940.2785986047 4621581.808906301, 454942.44150345575 4621581.184257747)",3,0.9318314744038282,0.0,0.0,0.31061049146794273,0.0,0.0
"MULTILINESTRING ((-87.64412723304454 41.88182012950721, -87.64411962013315 41.88164354686973, -87.64411454939851 41.881496891494535, -87.64409914105998 41.88105478315872, -87.64409311002377 41.8808847140505, -87.64408687218268 41.880720214102986, -87.64408201562127 41.880529762019876, -87.64407643786473 41.880310682872704, -87.64406969780521 41.88008709593793, -87.64406379406097 41.879894880983564, -87.6440608037717 41.87979736063875, -87.64405035191781 41.879509097034884, -87.6440417723133 41.87925838616393, -87.6440313315291 41.87895206626265, -87.64402588414502 41.878768744874435, -87.6440266499961 41.87862226220838, -87.64402694688117 41.87856392099957, -87.64401155312555 41.878236687022024, -87.64400298899253 41.87798803526645, -87.6439962503883 41.87779158902771, -87.64399297494336 41.87768295222427, -87.64398139303486 41.87734956653519, -87.64397351345552 41.87712265218348, -87.6439663399449 41.87693597290526, -87.64396008412939 41.87671513388231, -87.6439538200936 41.87649506279242, -87.64394880493491 41.87629206786041, -87.64393720332447 41.87593656328448, -87.64393524862248 41.875875876648664, -87.64393386668947 41.87583363424164, -87.64393331327906 41.875816863862916, -87.64393165684201 41.8757659756304, -87.64393110075724 41.8757493420873, -87.6439269599875 41.875622148515774, -87.64392118569388 41.87544541195346, -87.64392030141173 41.875418403606005, -87.6439174289538 41.875330350980164, -87.64391613600887 41.87529003043178, -87.64391483570213 41.87525039499873, -87.64391058461301 41.87511990820489, -87.64391008815132 41.87510456520706, -87.64389732664547 41.87471354322288, -87.64389327824695 41.874570927331916, -87.6438868710128 41.87435401189558))",DESPLAINES ST,DESPLAINES,S,W HARRISON ST,W MADISON ST,PROTECTED,0.515449307624,Y,S,,PROTECTED,0.5152532111734106,Near West Side,"LINESTRING (446556.19926669134 4636855.542746669, 446556.68377187784 4636835.932506041, 446556.98229057924 4636819.646593209, 446557.8923490272 4636770.550891359, 446558.251045733 4636751.664818289, 446558.6315452206 4636733.396946004, 446558.8758146794 4636712.248538517, 446559.1560740804 4636687.921296796, 446559.52902181103 4636663.092844778, 446559.8587213057 4636641.748060804, 446560.0255828004 4636630.918778299, 446560.65263700346 4636598.907141867, 446561.1556388435 4636571.066050991, 446561.76674789656 4636537.049683014, 446562.0660121531 4636516.692616068, 446561.8804252517 4636500.429521333, 446561.8071849027 4636493.952240731, 446562.81186606816 4636457.610760398, 446563.31533151 4636429.998303583, 446563.71081894817 4636408.183220082, 446563.89210083033 4636396.1195342755, 446564.575398125 4636359.097425623, 446565.040192439 4636333.898843616, 446565.47992135957 4636313.167891531, 446565.81505023706 4636288.644849337, 446566.15150528494 4636264.207064489, 446566.398559221 4636241.665976634, 446567.0651143119 4636202.188066554, 446567.1767628966 4636195.448980978, 446567.2562475393 4636190.758063535, 446567.2881997618 4636188.895750451, 446567.3832610618 4636183.244740193, 446567.41554929496 4636181.397617945, 446567.65319960454 4636167.273091591, 446567.98513368284 4636147.646928346, 446568.03601446596 4636144.647716268, 446568.20102697186 4636134.869690408, 446568.27473052556 4636130.392207436, 446568.349615779 4636125.990786361, 446568.59368375037 4636111.500555341, 446568.6221004884 4636109.796756069, 446569.3553640618 4636066.37473411, 446569.5725173937 4636050.537971022, 446569.9235275882 4636026.450469903)",10,5.152532111734106,0.5152532111734106,0.0,0.0,0.0,0.0
